district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,VVD,VVD,3518,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,D66,D66,3010,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,PVV,PVV,2938,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,JA21,JA21,1632,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,BBB,BBB,1619,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,GL-PvdA,GL-PvdA,1332,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,FVD,FVD,1013,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,50PLUS,50PLUS,324,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,SP,SP,282,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,PvdD,PvdD,150,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,Volt,Volt,142,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,NSC,NSC,114,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,DENK,DENK,98,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,CU,CU,53,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,BVNL,BVNL,30,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,SGP,SGP,22,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,Vrede voor Dieren,Vrede voor Dieren,17,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,Piratenpartij,Piratenpartij,12,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,BIJ1,BIJ1,9,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,LP,LP,5,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,FNP,FNP,4,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Oost Gelre,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,24127,20488,120,20608,85.41,10245,0,first,,,Vrij Verbond,Vrij Verbond,1,Netherlands,NL_GM1586,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,VVD,VVD,3063,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,CDA,CDA,2303,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,PVV,PVV,2302,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,D66,D66,2299,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,JA21,JA21,1267,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,GL-PvdA,GL-PvdA,1194,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,BBB,BBB,983,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,FVD,FVD,965,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,50PLUS,50PLUS,298,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,PvdD,PvdD,232,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,SP,SP,198,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,Volt,Volt,113,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,CU,CU,67,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,NSC,NSC,60,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,BVNL,BVNL,48,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,DENK,DENK,39,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,SGP,SGP,34,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,Vrede voor Dieren,Vrede voor Dieren,25,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,BIJ1,BIJ1,17,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,Piratenpartij,Piratenpartij,15,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,LP,LP,11,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,DE LINIE,DE LINIE,9,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,NL PLAN,NL PLAN,7,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Koggenland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,18686,15554,81,15635,83.67,7778,0,first,,,FNP,FNP,5,Netherlands,NL_GM1598,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,VVD,VVD,7547,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,D66,D66,7225,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,CDA,CDA,6144,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,PVV,PVV,5882,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,JA21,JA21,3569,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,GL-PvdA,GL-PvdA,3250,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,FVD,FVD,1680,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,CU,CU,1119,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,DENK,DENK,724,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,BBB,BBB,557,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,PvdD,PvdD,530,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,50PLUS,50PLUS,501,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,SGP,SGP,400,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,Volt,Volt,357,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,SP,SP,314,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,NSC,NSC,97,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,BIJ1,BIJ1,81,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,BVNL,BVNL,70,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,Vrede voor Dieren,Vrede voor Dieren,43,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,Piratenpartij,Piratenpartij,33,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,LP,LP,27,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,DE LINIE,DE LINIE,19,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,NL PLAN,NL PLAN,15,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Lansingerland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,48166,40188,209,40397,83.87,20095,0,first,,,Vrij Verbond,Vrij Verbond,4,Netherlands,NL_GM1621,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,PVV,PVV,5442,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,CDA,CDA,3631,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,VVD,VVD,3496,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,D66,D66,2927,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,GL-PvdA,GL-PvdA,1718,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,JA21,JA21,1713,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,BBB,BBB,1123,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,FVD,FVD,1009,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,50PLUS,50PLUS,377,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,SP,SP,334,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,PvdD,PvdD,250,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,Volt,Volt,134,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,NSC,NSC,98,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,CU,CU,75,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,DENK,DENK,50,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,BVNL,BVNL,41,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,SGP,SGP,40,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,Vrede voor Dieren,Vrede voor Dieren,38,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,LP,LP,24,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,BIJ1,BIJ1,13,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,Piratenpartij,Piratenpartij,10,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,DE LINIE,DE LINIE,8,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Leudal,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,28557,22557,149,22706,79.51,11279,0,first,,,FNP,FNP,6,Netherlands,NL_GM1640,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,PVV,PVV,3962,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,VVD,VVD,2415,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,CDA,CDA,2186,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,D66,D66,2004,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,GL-PvdA,GL-PvdA,1149,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,JA21,JA21,1015,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,FVD,FVD,770,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,BBB,BBB,362,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,50PLUS,50PLUS,289,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,SP,SP,214,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,PvdD,PvdD,178,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,Volt,Volt,110,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,CU,CU,52,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,DENK,DENK,46,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,NSC,NSC,37,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,Vrede voor Dieren,Vrede voor Dieren,28,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,BVNL,BVNL,26,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
Maasgouw,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,19771,14899,97,14996,75.85,7450,0,first,,,LP,LP,14,Netherlands,NL_GM1641,official,Municipality totals; seats are allocated nationally.,0
