district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Conservatives,Conservatives,6546,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Moderates,Moderates,6462,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Liberal Alliance,Liberal Alliance,6449,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Social Democrats,Social Democrats,5717,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Social Liberals,Social Liberals,3026,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,SF,SF,2747,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Red-Green Alliance,Red-Green Alliance,1809,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Alternative,Alternative,1698,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,New Right,New Right,930,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Danish People's Party,Danish People's Party,906,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Denmark Democrats,Denmark Democrats,747,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Independent Greens,Independent Greens,200,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
Gentofte,https://www.dst.dk/valg/valg1968094/valgopg/valgopgHL.htm,,Venstre,Venstre,50631,44907,460,45367,89.6,22454,0,first,,,Christian Democrats,Christian Democrats,93,Denmark,DK_157,official,"Official municipality party totals. Folketing seats are allocated through larger constituencies and national adjustment, not by municipality.",0
