district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,1,final,,,Pete Huggins,Green Party,1678,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,1,final,,,Chris Jenkins,The Opportunities Party,957,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,1,final,,,Tricia Lawrence,New Zealand First Party,963,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,1,final,,,Angela Moncur,Advance New Zealand,640,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,1,final,,,Todd Muller,National Party,20046,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,1,final,,,Angie Warren-Clark,Labour Party,16631,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,ACT New Zealand,ACT New Zealand,4571,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,Advance New Zealand,Advance New Zealand,712,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,244,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,Green Party,Green Party,2159,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,HeartlandNZ,HeartlandNZ,12,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,Labour Party,Labour Party,19398,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,Māori Party,Māori Party,195,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,National Party,National Party,14758,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,New Conservative,New Conservative,972,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,New Zealand First Party,New Zealand First Party,1337,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,NZ Outdoors Party,NZ Outdoors Party,42,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,ONE Party,ONE Party,83,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,Social Credit,Social Credit,10,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,Sustainable New Zealand Party,Sustainable New Zealand Party,31,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,TEA Party,TEA Party,11,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,The Opportunities Party,The Opportunities Party,754,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-3.html,Todd Muller,National Party,0,44603,605,45208,0,22302,0,party_vote,,,Vision New Zealand,Vision New Zealand,29,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,0,first,,,Naisi Chen,Labour Party,15018,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,0,first,,,Dieuwe de Boer,New Conservative,624,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,0,first,,,Peter Fleming,Sustainable New Zealand Party,358,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,0,first,,,Christopher Luxon,National Party,19017,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,0,first,,,Damien Smith,ACT New Zealand,1236,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,1,final,,,Naisi Chen,Labour Party,15018,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,1,final,,,Dieuwe de Boer,New Conservative,624,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,1,final,,,Peter Fleming,Sustainable New Zealand Party,358,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,1,final,,,Christopher Luxon,National Party,19017,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,1,final,,,Damien Smith,ACT New Zealand,1236,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,0,party_vote,,,ACT New Zealand,ACT New Zealand,2563,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,0,party_vote,,,Advance New Zealand,Advance New Zealand,159,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,76,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,0,party_vote,,,Green Party,Green Party,1236,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,0,party_vote,,,HeartlandNZ,HeartlandNZ,5,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2020/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36253,1264,37517,0,18127,0,party_vote,,,Labour Party,Labour Party,17900,General,official
