district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Sittard-Geleen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,73986,53905,234,54139,73.17,26953,0,first,,,LP,LP,16,Netherlands,NL_GM1883,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,PVV,PVV,4941,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,VVD,VVD,4100,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,NSC,NSC,2257,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,GL-PvdA,GL-PvdA,1820,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,BBB,BBB,1294,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,D66,D66,1202,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,CDA,CDA,880,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,FVD,FVD,421,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,SP,SP,399,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,PvdD,PvdD,319,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,Volt,Volt,248,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,JA21,JA21,179,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,138,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,CU,CU,135,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,50PLUS,50PLUS,126,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,DENK,DENK,105,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,SGP,SGP,62,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,BIJ1,BIJ1,29,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,Splinter,Splinter,24,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,PartijvdSport,PartijvdSport,18,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,Samen voor Nederland,Samen voor Nederland,13,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,11,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,LP,LP,8,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,Politieke Partij voor Basisinkomen,Politieke Partij voor Basisinkomen,5,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,Nederland met een PLAN,Nederland met een PLAN,4,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Kaag en Braassem,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,22391,18741,64,18805,83.98,9371,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,3,Netherlands,NL_GM1884,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,PVV,PVV,3707,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,NSC,NSC,2383,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,GL-PvdA,GL-PvdA,1008,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,BBB,BBB,994,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,CDA,CDA,890,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,VVD,VVD,807,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,CU,CU,638,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,SGP,SGP,632,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,FVD,FVD,315,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,SP,SP,303,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,D66,D66,233,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,130,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,PvdD,PvdD,114,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,JA21,JA21,87,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,Volt,Volt,47,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,50PLUS,50PLUS,39,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,DENK,DENK,16,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,15,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,BIJ1,BIJ1,9,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,Splinter,Splinter,9,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,Samen voor Nederland,Samen voor Nederland,8,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,Nederland met een PLAN,Nederland met een PLAN,3,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,2,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,LP,LP,2,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Dantumadiel,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,15087,12392,36,12428,82.38,6197,0,first,,,Politieke Partij voor Basisinkomen,Politieke Partij voor Basisinkomen,1,Netherlands,NL_GM1891,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,PVV,PVV,7083,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,VVD,VVD,5251,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,NSC,NSC,3358,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,GL-PvdA,GL-PvdA,2731,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,SGP,SGP,1847,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,D66,D66,1486,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,CU,CU,1130,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,CDA,CDA,1121,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,BBB,BBB,891,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,FVD,FVD,666,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,SP,SP,654,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,PvdD,PvdD,479,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,DENK,DENK,370,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,JA21,JA21,340,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,Volt,Volt,305,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,140,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,50PLUS,50PLUS,121,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,BIJ1,BIJ1,50,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,Splinter,Splinter,35,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,Nederland met een PLAN,Nederland met een PLAN,27,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,PartijvdSport,PartijvdSport,15,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,11,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,10,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,LP,LP,9,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,Politieke Partij voor Basisinkomen,Politieke Partij voor Basisinkomen,4,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Zuidplas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35486,28138,87,28225,79.54,14070,0,first,,,Samen voor Nederland,Samen voor Nederland,4,Netherlands,NL_GM1892,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,PVV,PVV,9629,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,VVD,VVD,4424,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,NSC,NSC,3997,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,BBB,BBB,2294,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,GL-PvdA,GL-PvdA,2226,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,CDA,CDA,1700,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,D66,D66,1277,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,SP,SP,757,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,FVD,FVD,423,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,PvdD,PvdD,289,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,DENK,DENK,233,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,JA21,JA21,192,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,BVNL / Groep Van Haga,BVNL / Groep Van Haga,174,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,Volt,Volt,172,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,50PLUS,50PLUS,163,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,CU,CU,38,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,BIJ1,BIJ1,31,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,SGP,SGP,30,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,Splinter,Splinter,25,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,Piratenpartij - De Groenen,Piratenpartij - De Groenen,14,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,Samen voor Nederland,Samen voor Nederland,14,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,Nederland met een PLAN,Nederland met een PLAN,13,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,LEF - Voor de Nieuwe Generatie,LEF - Voor de Nieuwe Generatie,10,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,LP,LP,10,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Peel en Maas,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,35158,28145,103,28248,80.35,14073,0,first,,,PartijvdSport,PartijvdSport,10,Netherlands,NL_GM1894,official,Municipality totals; seats are allocated nationally.,0
Oldambt,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,31919,23631,84,23715,74.3,11816,0,first,,,PVV,PVV,7732,Netherlands,NL_GM1895,official,Municipality totals; seats are allocated nationally.,0
Oldambt,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,31919,23631,84,23715,74.3,11816,0,first,,,NSC,NSC,3865,Netherlands,NL_GM1895,official,Municipality totals; seats are allocated nationally.,0
Oldambt,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,31919,23631,84,23715,74.3,11816,0,first,,,GL-PvdA,GL-PvdA,2996,Netherlands,NL_GM1895,official,Municipality totals; seats are allocated nationally.,0
Oldambt,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2023,,PVV,PVV,31919,23631,84,23715,74.3,11816,0,first,,,VVD,VVD,2351,Netherlands,NL_GM1895,official,Municipality totals; seats are allocated nationally.,0
