district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,L,L,366,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,MP,MP,216,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,V,V,199,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,Alternativ för Sverige,Alternativ för Sverige,30,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,Medborgerlig Samling,Medborgerlig Samling,7,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,Partiet Nyans,Partiet Nyans,6,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,MoD,MoD,5,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,Nordiska motståndsrörelsen,Nordiska motståndsrörelsen,4,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,Enhet,Enhet,2,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,Feministiskt initiativ,Feministiskt initiativ,2,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,Piratpartiet,Piratpartiet,2,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,Klimatalliansen,Klimatalliansen,1,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,Knapptryckarna,Knapptryckarna,1,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,Kristna Värdepartiet,Kristna Värdepartiet,1,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Sotenäs,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,7627,6668,70,6738,88.34,3335,0,first,,,SKP,SKP,1,Sweden,SE_1427,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,SD,SD,2121,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,S,S,1818,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,M,M,1043,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,KD,KD,529,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,C,C,403,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,V,V,293,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,L,L,163,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,MP,MP,160,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Alternativ för Sverige,Alternativ för Sverige,18,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Kristna Värdepartiet,Kristna Värdepartiet,14,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Partiet Nyans,Partiet Nyans,13,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Medborgerlig Samling,Medborgerlig Samling,10,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Nordiska motståndsrörelsen,Nordiska motståndsrörelsen,9,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Landsbygdspartiet Oberoende,Landsbygdspartiet Oberoende,8,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Feministiskt initiativ,Feministiskt initiativ,6,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Piratpartiet,Piratpartiet,5,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Knapptryckarna,Knapptryckarna,3,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,MoD,MoD,3,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Basinkomstpartiet,Basinkomstpartiet,2,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Klimatalliansen,Klimatalliansen,2,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Socialisterna-Välfärdspartiet,Socialisterna-Välfärdspartiet,2,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Direktdemokraterna,Direktdemokraterna,1,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Klassiskt liberala partiet,Klassiskt liberala partiet,1,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,SKP,SKP,1,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP),Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP),1,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Munkedal,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,8038,6630,103,6733,83.76,3316,0,first,,,Valsamverkanspartiet,Valsamverkanspartiet,1,Sweden,SE_1430,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,S,S,2136,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,SD,SD,2108,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,M,M,1893,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,C,C,733,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,KD,KD,652,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,MP,MP,396,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,L,L,386,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,V,V,359,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Alternativ för Sverige,Alternativ för Sverige,22,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Medborgerlig Samling,Medborgerlig Samling,14,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,MoD,MoD,14,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Piratpartiet,Piratpartiet,10,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Feministiskt initiativ,Feministiskt initiativ,7,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Kristna Värdepartiet,Kristna Värdepartiet,5,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Enhet,Enhet,4,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Knapptryckarna,Knapptryckarna,4,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Landsbygdspartiet Oberoende,Landsbygdspartiet Oberoende,4,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Klimatalliansen,Klimatalliansen,3,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Nordiska motståndsrörelsen,Nordiska motståndsrörelsen,3,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Direktdemokraterna,Direktdemokraterna,2,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Partiet Nyans,Partiet Nyans,2,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,Kalle ankapartiet,Kalle ankapartiet,1,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tanum,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,10274,8759,118,8877,86.4,4380,0,first,,,SKP,SKP,1,Sweden,SE_1435,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,SD,SD,910,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,S,S,667,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,M,M,481,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,KD,KD,312,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,C,C,248,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,V,V,86,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,L,L,73,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,MP,MP,46,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,Kristna Värdepartiet,Kristna Värdepartiet,24,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,Alternativ för Sverige,Alternativ för Sverige,14,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,Piratpartiet,Piratpartiet,5,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,Feministiskt initiativ,Feministiskt initiativ,2,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,Direktdemokraterna,Direktdemokraterna,1,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,Kalle ankapartiet,Kalle ankapartiet,1,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,Klassiskt liberala partiet,Klassiskt liberala partiet,1,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,Knapptryckarna,Knapptryckarna,1,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,Nordiska motståndsrörelsen,Nordiska motståndsrörelsen,1,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,Partiet Nyans,Partiet Nyans,1,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Dals-Ed,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,3504,2875,40,2915,83.19,1438,0,first,,,SKP,SKP,1,Sweden,SE_1438,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,SD,SD,1627,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,S,S,1137,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,M,M,552,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,C,C,288,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,KD,KD,279,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,V,V,134,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,L,L,117,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,MP,MP,72,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,Alternativ för Sverige,Alternativ för Sverige,11,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,Landsbygdspartiet Oberoende,Landsbygdspartiet Oberoende,9,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,Piratpartiet,Piratpartiet,7,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,Knapptryckarna,Knapptryckarna,6,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,Medborgerlig Samling,Medborgerlig Samling,6,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,Kristna Värdepartiet,Kristna Värdepartiet,3,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,MoD,MoD,3,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,Partiet Nyans,Partiet Nyans,2,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,Feministiskt initiativ,Feministiskt initiativ,1,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,Klimatalliansen,Klimatalliansen,1,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Färgelanda,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,5021,4256,39,4295,85.54,2129,0,first,,,Nordiska motståndsrörelsen,Nordiska motståndsrörelsen,1,Sweden,SE_1439,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
