district,council,ward,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes,electorate_type,constituency_code,contest_status,result_note
Banyule — Griffin Ward,Banyule,Griffin Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,"CASTALDO, Peter",Affiliation not stated,"CASTALDO, Peter",Affiliation not stated,1,0,10143,8176,213,8389,82.71,1466,1,final,,,"CASTALDO, Peter",Affiliation not stated,,True,1,4389,Banyule,VICL24-banyule-griffin,official,"The winner received an absolute majority of first preferences, so no distribution was required. Candidate affiliations are not stated on the official result page."
Banyule — Grimshaw Ward,Banyule,Grimshaw Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,"GAROTTI, Rick",Affiliation not stated,"GAROTTI, Rick",Affiliation not stated,1,0,10302,8529,288,8817,85.59,5856,0,first,,,"GEE, Rory",Affiliation not stated,,False,,793,Banyule,VICL24-banyule-grimshaw,official,"The winner received an absolute majority of first preferences, so no distribution was required. Candidate affiliations are not stated on the official result page."
Banyule — Grimshaw Ward,Banyule,Grimshaw Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,"GAROTTI, Rick",Affiliation not stated,"GAROTTI, Rick",Affiliation not stated,1,0,10302,8529,288,8817,85.59,5856,0,first,,,"GAROTTI, Rick",Affiliation not stated,,True,1,6796,Banyule,VICL24-banyule-grimshaw,official,"The winner received an absolute majority of first preferences, so no distribution was required. Candidate affiliations are not stated on the official result page."
Banyule — Grimshaw Ward,Banyule,Grimshaw Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,"GAROTTI, Rick",Affiliation not stated,"GAROTTI, Rick",Affiliation not stated,1,0,10302,8529,288,8817,85.59,5856,0,first,,,"BOATWRIGHT, Sam",Affiliation not stated,,False,,940,Banyule,VICL24-banyule-grimshaw,official,"The winner received an absolute majority of first preferences, so no distribution was required. Candidate affiliations are not stated on the official result page."
Banyule — Grimshaw Ward,Banyule,Grimshaw Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,"GAROTTI, Rick",Affiliation not stated,"GAROTTI, Rick",Affiliation not stated,1,0,10302,8529,288,8817,85.59,5856,1,final,,,"GEE, Rory",Affiliation not stated,,False,,793,Banyule,VICL24-banyule-grimshaw,official,"The winner received an absolute majority of first preferences, so no distribution was required. Candidate affiliations are not stated on the official result page."
Banyule — Grimshaw Ward,Banyule,Grimshaw Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,"GAROTTI, Rick",Affiliation not stated,"GAROTTI, Rick",Affiliation not stated,1,0,10302,8529,288,8817,85.59,5856,1,final,,,"GAROTTI, Rick",Affiliation not stated,,True,1,6796,Banyule,VICL24-banyule-grimshaw,official,"The winner received an absolute majority of first preferences, so no distribution was required. Candidate affiliations are not stated on the official result page."
Banyule — Grimshaw Ward,Banyule,Grimshaw Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,"GAROTTI, Rick",Affiliation not stated,"GAROTTI, Rick",Affiliation not stated,1,0,10302,8529,288,8817,85.59,5856,1,final,,,"BOATWRIGHT, Sam",Affiliation not stated,,False,,940,Banyule,VICL24-banyule-grimshaw,official,"The winner received an absolute majority of first preferences, so no distribution was required. Candidate affiliations are not stated on the official result page."
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,0,first,,,"BHATIA, Raj",Affiliation not stated,,False,,1642,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,0,first,,,"CARDAMONE, Will",Affiliation not stated,,False,,2230,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,0,first,,,"KEARNEY, Chris",Affiliation not stated,,False,,1314,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,0,first,,,"WOOD, Matt",Affiliation not stated,,True,1,3695,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,1,transfer,"KEARNEY, Chris",Affiliation not stated,"BHATIA, Raj",Affiliation not stated,,False,,235,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,1,transfer,"KEARNEY, Chris",Affiliation not stated,"CARDAMONE, Will",Affiliation not stated,,False,,452,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,1,transfer,"KEARNEY, Chris",Affiliation not stated,"WOOD, Matt",Affiliation not stated,,True,1,627,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,1,progressive,"KEARNEY, Chris",Affiliation not stated,"BHATIA, Raj",Affiliation not stated,,False,,1877,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,1,progressive,"KEARNEY, Chris",Affiliation not stated,"CARDAMONE, Will",Affiliation not stated,,False,,2682,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,1,progressive,"KEARNEY, Chris",Affiliation not stated,"WOOD, Matt",Affiliation not stated,,True,1,4322,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,2,transfer,"BHATIA, Raj",Affiliation not stated,"CARDAMONE, Will",Affiliation not stated,,False,,1013,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,2,transfer,"BHATIA, Raj",Affiliation not stated,"WOOD, Matt",Affiliation not stated,,True,1,864,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,2,final,"BHATIA, Raj",Affiliation not stated,"CARDAMONE, Will",Affiliation not stated,,False,,3695,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Banyule — Hawdon Ward,Banyule,Hawdon Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/banyule-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BanyuleHawdonWard2024Distribution.xls,"WOOD, Matt",Affiliation not stated,"WOOD, Matt",Affiliation not stated,1,0,10690,8881,221,9102,85.14,1491,2,final,"BHATIA, Raj",Affiliation not stated,"WOOD, Matt",Affiliation not stated,,True,1,5186,Banyule,VICL24-banyule-hawdon,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
