district,district_url,distribution_url,elected_member,elected_party,elected_members,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"ROSOL, Cecily",Tasmanian Greens,Elected 4,True,4,8432
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"RAZAY, George",Independent,Elected 6,True,6,6968
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"GREENE, Jess",Australian Labor Party,Elected 7,True,7,6555
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"LYONS, Geoff",Australian Labor Party,,False,,6294
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"ANDERSON, Melissa",Australian Labor Party,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"ARMSTRONG, Angela",The Nationals,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"BALL, Lauren",Tasmanian Greens,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"COOPER, Carl",The Nationals,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"DAVENPORT, Jack",Independent,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"EDWARDS, Fenella",Independent,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"FITTLER, Jack",Tasmanian Greens,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"FRYDRYCH, Michal","Shooters, Fishers, Farmers TAS",Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"GATENBY, Chris",Liberal Party,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"GORDON, Will",Australian Labor Party,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"GROAT, Daniel",Independent,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"HALL, Tom",Tasmanian Greens,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"LARNER, Caroline",Independent,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"LAYTON-BENNETT, Anne",Tasmanian Greens,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"MARCH, Eric",Tasmanian Greens,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"MCLENNAN, Charlene",Tasmanian Greens,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"MOORE, Luke",Australian Labor Party,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"PENTLAND, Rebekah",Independent,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"QUAILE, Sarah",Liberal Party,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"RESULTS COUNT, 90",Independent,Status,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"SLADDEN, Julie",Liberal Party,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"THOMAS, Peter",Australian Labor Party,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"WALKER, Tim",Independent,Excluded,False,,0
Bass,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/bass/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Bass%20-%20Export%20Count%2090.xlsx,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",Liberal Party; Australian Labor Party; Liberal Party; Tasmanian Greens; Liberal Party; Independent; Australian Labor Party,"ARCHER, Bridget; FINLAY, Janie; FERGUSON, Michael; ROSOL, Cecily; FAIRS, Rob; RAZAY, George; GREENE, Jess",7,8432,80566,67450,4543,71993,89.36,261,90,final,,,"WOOD, Simon",Liberal Party,Excluded,False,,0
Braddon,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/braddon/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/braddon/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Braddon%20-%20Export%20Count%2092.xlsx,"ROCKLIFF, Jeremy; PEARCE, Gavin; GARLAND, Craig; ELLIS, Felix; DOW, Anita; JAENSCH, Roger; BROAD, Shane",Liberal Party; Liberal Party; Independent; Liberal Party; Australian Labor Party; Liberal Party; Australian Labor Party,"ROCKLIFF, Jeremy; PEARCE, Gavin; GARLAND, Craig; ELLIS, Felix; DOW, Anita; JAENSCH, Roger; BROAD, Shane",7,8836,84566,70686,5012,75698,89.51,3551,0,first,,,"ROCKLIFF, Jeremy",Liberal Party,Elected 1,True,1,22273
Braddon,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/braddon/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/braddon/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Braddon%20-%20Export%20Count%2092.xlsx,"ROCKLIFF, Jeremy; PEARCE, Gavin; GARLAND, Craig; ELLIS, Felix; DOW, Anita; JAENSCH, Roger; BROAD, Shane",Liberal Party; Liberal Party; Independent; Liberal Party; Australian Labor Party; Liberal Party; Australian Labor Party,"ROCKLIFF, Jeremy; PEARCE, Gavin; GARLAND, Craig; ELLIS, Felix; DOW, Anita; JAENSCH, Roger; BROAD, Shane",7,8836,84566,70686,5012,75698,89.51,3551,0,first,,,"GARLAND, Craig",Independent,Elected 3,True,3,7227
