district,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Australian Federation Party,Australian Federation Party,7330,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Reason Australia,Reason Australia,6514,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Federal ICAC Now,Federal ICAC Now,6199,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Citizens Party,Citizens Party,6123,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,Drew Pavlou Democratic Alliance,Drew Pavlou Democratic Alliance,4555,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Queensland,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-QLD.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-QLD.pdf,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,"McGRATH, James; WATT, Murray; CANAVAN, Matt; ALLMAN-PAYNE, Penny; HANSON, Pauline; CHISHOLM, Anthony",Liberal National Party of Queensland; Australian Labor Party; Liberal National Party of Queensland; Queensland Greens; Pauline Hanson's One Nation; Australian Labor Party,6,430553,3501287,3013868,97166,3111034,88.85,317426,0,first,,,TNL,TNL,4302,State / territory Senate contest,AU-SEN-QLD,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Liberal,Liberal,382874,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Australian Labor Party,Australian Labor Party,364104,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,The Greens,The Greens,134908,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Pauline Hanson's One Nation,Pauline Hanson's One Nation,45249,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Unendorsed/Ungrouped Amalgamated,Unendorsed/Ungrouped Amalgamated,39735,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,United Australia Party,United Australia Party,34167,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Legalise Cannabis Australia,Legalise Cannabis Australia,26235,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Liberal Democrats,Liberal Democrats,24866,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Rex Patrick Team,Rex Patrick Team,23425,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Animal Justice Party,Animal Justice Party,19843,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,The Great Australian Party,The Great Australian Party,6910,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Australian Federation Party,Australian Federation Party,4902,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,National Party,National Party,3969,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,"FUSION: Science, Pirate, Secular, Climate Emergency","FUSION: Science, Pirate, Secular, Climate Emergency",3770,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Sustainable Australia Party - Stop Overdevelopment / Corruption,Sustainable Australia Party - Stop Overdevelopment / Corruption,3448,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Australian Democrats,Australian Democrats,3194,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,The Local Party of Australia,The Local Party of Australia,2389,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Informed Medical Options Party,Informed Medical Options Party,2320,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Citizens Party,Citizens Party,1205,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-SA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-SA.pdf,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"BIRMINGHAM, Simon; WONG, Penny; McLACHLAN, Andrew; FARRELL, Don; POCOCK, Barbara; LIDDLE, Kerrynne",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,161218,1270400,1128524,33948,1162472,91.5,18770,0,first,,,Drew Pavlou Democratic Alliance,Drew Pavlou Democratic Alliance,1011,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-WA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-WA.pdf,"LINES, Sue; CASH, Michaelia; STERLE, Glenn; SMITH, Dean; COX, Dorinda; PAYMAN, Fatima",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens (WA); Australian Labor Party,"LINES, Sue; CASH, Michaelia; STERLE, Glenn; SMITH, Dean; COX, Dorinda; PAYMAN, Fatima",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens (WA); Australian Labor Party,6,218018,1772065,1526123,45776,1571899,88.7,43955,0,first,,,Australian Labor Party,Australian Labor Party,527319,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-WA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-WA.pdf,"LINES, Sue; CASH, Michaelia; STERLE, Glenn; SMITH, Dean; COX, Dorinda; PAYMAN, Fatima",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens (WA); Australian Labor Party,"LINES, Sue; CASH, Michaelia; STERLE, Glenn; SMITH, Dean; COX, Dorinda; PAYMAN, Fatima",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens (WA); Australian Labor Party,6,218018,1772065,1526123,45776,1571899,88.7,43955,0,first,,,Liberal,Liberal,483364,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-WA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-WA.pdf,"LINES, Sue; CASH, Michaelia; STERLE, Glenn; SMITH, Dean; COX, Dorinda; PAYMAN, Fatima",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens (WA); Australian Labor Party,"LINES, Sue; CASH, Michaelia; STERLE, Glenn; SMITH, Dean; COX, Dorinda; PAYMAN, Fatima",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens (WA); Australian Labor Party,6,218018,1772065,1526123,45776,1571899,88.7,43955,0,first,,,The Greens (WA),The Greens (WA),217571,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-WA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-WA.pdf,"LINES, Sue; CASH, Michaelia; STERLE, Glenn; SMITH, Dean; COX, Dorinda; PAYMAN, Fatima",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens (WA); Australian Labor Party,"LINES, Sue; CASH, Michaelia; STERLE, Glenn; SMITH, Dean; COX, Dorinda; PAYMAN, Fatima",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens (WA); Australian Labor Party,6,218018,1772065,1526123,45776,1571899,88.7,43955,0,first,,,Pauline Hanson's One Nation,Pauline Hanson's One Nation,53260,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/27966/Website/SenateStateFirstPrefsByGroup-27966-WA.htm,https://results.aec.gov.au/27966/Website/External/SenateStateDop-27966-WA.pdf,"LINES, Sue; CASH, Michaelia; STERLE, Glenn; SMITH, Dean; COX, Dorinda; PAYMAN, Fatima",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens (WA); Australian Labor Party,"LINES, Sue; CASH, Michaelia; STERLE, Glenn; SMITH, Dean; COX, Dorinda; PAYMAN, Fatima",Australian Labor Party; Liberal; Australian Labor Party; Liberal; The Greens (WA); Australian Labor Party,6,218018,1772065,1526123,45776,1571899,88.7,43955,0,first,,,Legalise Cannabis Australia,Legalise Cannabis Australia,51568,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
