district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status,result_note,mandate_awarded
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,first,,,EB:Kisifli,Independent,302,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,SPD,SPD,30418,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,CDU,CDU,50231,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,GRÜNE,GRÜNE,25226,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,FDP,FDP,7956,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,AfD,AfD,27498,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,Die Linke,Die Linke,10890,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,SSW,SSW,10497,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,Die PARTEI,Die PARTEI,1161,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,992,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,Volt,Volt,974,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,MLPD,MLPD,42,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,BÜNDNIS DEUTSCHLAND,BÜNDNIS DEUTSCHLAND,298,Schleswig-Holstein,official,,True
004 Rendsburg-Eckernförde,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,202649,171367,1137,172504,85.124526,85684,0,party_vote,,,BSW,BSW,5463,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,first,,,SPD,SPD,36690,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,first,,,CDU,CDU,34944,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,first,,,GRÜNE,GRÜNE,43281,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,first,,,FDP,FDP,4828,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,first,,,AfD,AfD,17811,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,first,,,Die Linke,Die Linke,15953,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,first,,,SSW,SSW,7365,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,first,,,Die PARTEI,Die PARTEI,2021,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,first,,,FREIE WÄHLER,FREIE WÄHLER,777,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,first,,,Volt,Volt,2526,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,SPD,SPD,32088,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,CDU,CDU,32842,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,GRÜNE,GRÜNE,38148,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,FDP,FDP,6567,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,AfD,AfD,17884,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,Die Linke,Die Linke,22781,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,SSW,SSW,6343,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,Die PARTEI,Die PARTEI,1457,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,575,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,Volt,Volt,1927,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,MLPD,MLPD,61,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,BÜNDNIS DEUTSCHLAND,BÜNDNIS DEUTSCHLAND,185,Schleswig-Holstein,official,,True
005 Kiel,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,GRÜNE,GRÜNE,201508,166196,980,167176,82.962463,83099,0,party_vote,,,BSW,BSW,5451,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,first,,,SPD,SPD,33977,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,first,,,CDU,CDU,46370,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,first,,,GRÜNE,GRÜNE,18852,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,first,,,FDP,FDP,4693,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,first,,,AfD,AfD,25249,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,first,,,Die Linke,Die Linke,7623,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,first,,,FREIE WÄHLER,FREIE WÄHLER,3022,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,first,,,Volt,Volt,1927,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,SPD,SPD,27342,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,CDU,CDU,40815,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,GRÜNE,GRÜNE,19957,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,FDP,FDP,6150,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,AfD,AfD,25683,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,Die Linke,Die Linke,9657,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,SSW,SSW,4523,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,Die PARTEI,Die PARTEI,992,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,1160,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,Volt,Volt,1117,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,MLPD,MLPD,40,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,BÜNDNIS DEUTSCHLAND,BÜNDNIS DEUTSCHLAND,177,Schleswig-Holstein,official,,True
006 Plön – Neumünster,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,173740,141713,1863,143576,82.638425,70857,0,party_vote,,,BSW,BSW,5042,Schleswig-Holstein,official,,True
007 Pinneberg,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,236767,199102,1202,200304,84.599627,99552,0,first,,,SPD,SPD,49714,Schleswig-Holstein,official,,True
007 Pinneberg,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,236767,199102,1202,200304,84.599627,99552,0,first,,,CDU,CDU,63232,Schleswig-Holstein,official,,True
007 Pinneberg,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,236767,199102,1202,200304,84.599627,99552,0,first,,,GRÜNE,GRÜNE,25395,Schleswig-Holstein,official,,True
007 Pinneberg,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,236767,199102,1202,200304,84.599627,99552,0,first,,,FDP,FDP,7675,Schleswig-Holstein,official,,True
007 Pinneberg,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,236767,199102,1202,200304,84.599627,99552,0,first,,,AfD,AfD,30417,Schleswig-Holstein,official,,True
007 Pinneberg,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,236767,199102,1202,200304,84.599627,99552,0,first,,,Die Linke,Die Linke,12683,Schleswig-Holstein,official,,True
007 Pinneberg,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,236767,199102,1202,200304,84.599627,99552,0,first,,,SSW,SSW,4617,Schleswig-Holstein,official,,True
007 Pinneberg,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,236767,199102,1202,200304,84.599627,99552,0,first,,,FREIE WÄHLER,FREIE WÄHLER,2190,Schleswig-Holstein,official,,True
