district,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,7829,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Liberal Democrats,Liberal Democrats,7345,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Australian Democrats,Australian Democrats,6497,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Sustainable Australia,Sustainable Australia,5295,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Citizens Electoral Council,Citizens Electoral Council,1611,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
South Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-SA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-SA.pdf,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,"RUSTON, Anne; GALLACHER, Alex; FAWCETT, David; SMITH, Marielle; HANSON-YOUNG, Sarah; ANTIC, Alex",Liberal; Australian Labor Party; Liberal; Australian Labor Party; The Greens; Liberal,6,156404,1210817,1094823,39733,1134556,93.7,81558,0,first,,,Unendorsed/Ungrouped Amalgamated,Unendorsed/Ungrouped Amalgamated,943,State / territory Senate contest,AU-SEN-SA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Liberal,Liberal,591860,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Australian Labor Party,Australian Labor Party,399639,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,The Greens (WA),The Greens (WA),170871,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Pauline Hanson's One Nation,Pauline Hanson's One Nation,85129,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,United Australia Party,United Australia Party,25296,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Help End Marijuana Prohibition (HEMP) Party,Help End Marijuana Prohibition (HEMP) Party,24404,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Australian Christians,Australian Christians,23983,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,The Nationals,The Nationals,20336,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,WESTERN AUSTRALIA PARTY,WESTERN AUSTRALIA PARTY,17213,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,"Shooters, Fishers and Farmers","Shooters, Fishers and Farmers",17072,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Animal Justice Party,Animal Justice Party,14130,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Liberal Democrats,Liberal Democrats,10438,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Pirate Party,Pirate Party,8526,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,8425,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Australian Conservatives,Australian Conservatives,6111,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Sustainable Australia,Sustainable Australia,4994,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Involuntary Medication Objectors (Vaccination/Fluoride) Party,Involuntary Medication Objectors (Vaccination/Fluoride) Party,3791,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Health Australia Party,Health Australia Party,3563,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,The Great Australian Party,The Great Australian Party,3196,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,VOTEFLUX.ORG | Upgrade Democracy!,VOTEFLUX.ORG | Upgrade Democracy!,2139,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Socialist Alliance,Socialist Alliance,1847,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Unendorsed/Ungrouped Amalgamated,Unendorsed/Ungrouped Amalgamated,1529,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Citizens Electoral Council,Citizens Electoral Council,1097,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Western Australia,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-WA.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-WA.pdf,"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),"REYNOLDS, Linda; DODSON, Patrick; BROCKMAN, Slade; O'SULLIVAN, Matt; PRATT, Louise; STEELE-JOHN, Jordon",Liberal; Australian Labor Party; Liberal; Liberal; Australian Labor Party; The Greens (WA),6,206661,1646262,1446623,50909,1497532,90.97,192221,0,first,,,Yellow Vest Australia,Yellow Vest Australia,1034,State / territory Senate contest,AU-SEN-WA,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
Tasmania,https://results.aec.gov.au/24310/Website/SenateStateFirstPrefsByGroup-24310-TAS.htm,https://results.aec.gov.au/24310/Website/External/SenateStateDop-24310-TAS.pdf,"COLBECK, Richard; BROWN, Carol; CHANDLER, Claire; McKIM, Nick; BILYK, Catryna; LAMBIE, Jacqui",Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party; Jacqui Lambie Network,"COLBECK, Richard; BROWN, Carol; CHANDLER, Claire; McKIM, Nick; BILYK, Catryna; LAMBIE, Jacqui",Liberal; Australian Labor Party; Liberal; The Greens; Australian Labor Party; Jacqui Lambie Network,6,50285,385816,351988,13284,365272,94.68,3060,0,first,,,Liberal,Liberal,110730,State / territory Senate contest,AU-SEN-TAS,official,Official AEC first-preference totals by Senate group and final list of elected senators. Full transfer counts are intentionally outside this compact view.
