district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,1,final,,,Tom Rutherford,National Party,23303,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,1,final,,,Pare Taikato,Labour Party,7898,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,1,final,,,Taupo Wahed,Independent,204,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,ACT New Zealand,ACT New Zealand,5212,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,Animal Justice Party Aotearoa New Zealand,Animal Justice Party Aotearoa New Zealand,88,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,DemocracyNZ,DemocracyNZ,193,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,Freedoms NZ,Freedoms NZ,79,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,Leighton Baker Party,Leighton Baker Party,140,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,Green Party,Green Party,3635,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,Labour Party,Labour Party,7905,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,New Nation Party,New Nation Party,58,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,National Party,National Party,21452,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,New Conservatives,New Conservatives,56,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,NewZeal,NewZeal,24,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,New Zealand First Party,New Zealand First Party,3957,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,New Zealand Loyal,New Zealand Loyal,714,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,Women's Rights Party,Women's Rights Party,444,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,Te Pāti Māori,Te Pāti Māori,577,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,The Opportunities Party,The Opportunities Party,894,General,official
Bay of Plenty,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-3.html,Tom Rutherford,National Party,0,44567,560,45127,0,22284,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,24,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,first,,,John Armstrong,New Zealand Loyal,624,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,first,,,Bo Burns,ACT New Zealand,1959,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,first,,,Dieuwe de Boer,New Conservatives,300,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,first,,,Christopher Luxon,National Party,24769,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,first,,,Robert McNeil,Animal Justice Party Aotearoa New Zealand,428,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,first,,,Kharag Singh,Labour Party,8446,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,1,final,,,John Armstrong,New Zealand Loyal,624,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,1,final,,,Bo Burns,ACT New Zealand,1959,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,1,final,,,Dieuwe de Boer,New Conservatives,300,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,1,final,,,Christopher Luxon,National Party,24769,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,1,final,,,Robert McNeil,Animal Justice Party Aotearoa New Zealand,428,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,1,final,,,Kharag Singh,Labour Party,8446,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,party_vote,,,ACT New Zealand,ACT New Zealand,2788,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,party_vote,,,Animal Justice Party Aotearoa New Zealand,Animal Justice Party Aotearoa New Zealand,98,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,party_vote,,,DemocracyNZ,DemocracyNZ,106,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,party_vote,,,Freedoms NZ,Freedoms NZ,29,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,party_vote,,,Leighton Baker Party,Leighton Baker Party,127,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,party_vote,,,Green Party,Green Party,2212,General,official
Botany,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-4.html,Christopher Luxon,National Party,0,36526,678,37204,0,18264,0,party_vote,,,Labour Party,Labour Party,7708,General,official
