district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,unreturned_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status
Bangi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Syahredzan Bin Johan,PH,303430,244291,1930,574,246795,81.34,122146,0,first,,,Nazrul Nazir,PN,71867,Selangor,P.102,official
Bangi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Syahredzan Bin Johan,PH,303430,244291,1930,574,246795,81.34,122146,0,first,,,Hoh Hee Lee,BN,25685,Selangor,P.102,official
Bangi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Syahredzan Bin Johan,PH,303430,244291,1930,574,246795,81.34,122146,0,first,,,Ustaz Annuar Bin Salleh,PEJUANG,3148,Selangor,P.102,official
Bangi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Syahredzan Bin Johan,PH,303430,244291,1930,574,246795,81.34,122146,0,first,,,Chee Chee Meng,PRM,752,Selangor,P.102,official
Bangi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Syahredzan Bin Johan,PH,303430,244291,1930,574,246795,81.34,122146,0,first,,,Dr. Jamal,BEBAS,676,Selangor,P.102,official
Bangi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Syahredzan Bin Johan,PH,303430,244291,1930,574,246795,81.34,122146,0,first,,,Fauzi Hasim,BEBAS,401,Selangor,P.102,official
Bangi,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Syahredzan Bin Johan,PH,303430,244291,1930,574,246795,81.34,122146,0,first,,,Associate Prof. Suthan  M,BEBAS,194,Selangor,P.102,official
Puchong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Yeo Bee Yin,PH,152861,120949,1222,266,122437,80.1,60475,0,first,,,Yeo Bee Yin,PH,79425,Selangor,P.103,official
Puchong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Yeo Bee Yin,PH,152861,120949,1222,266,122437,80.1,60475,0,first,,,Datuk Seri Haji Syed Ibrahim,BN,21468,Selangor,P.103,official
Puchong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Yeo Bee Yin,PH,152861,120949,1222,266,122437,80.1,60475,0,first,,,Jimmy Chew Jyh Gang,PN,18263,Selangor,P.103,official
Puchong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Yeo Bee Yin,PH,152861,120949,1222,266,122437,80.1,60475,0,first,,,Uncle Kentang,BEBAS,1793,Selangor,P.103,official
Subang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Wong Chen,PH,230940,177983,938,657,179578,77.76,88992,0,first,,,Wong Chen,PH,138259,Selangor,P.104,official
Subang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Wong Chen,PH,230940,177983,938,657,179578,77.76,88992,0,first,,,Alex Ang H N,PN,23185,Selangor,P.104,official
Subang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Wong Chen,PH,230940,177983,938,657,179578,77.76,88992,0,first,,,Dr Kow,BN,16539,Selangor,P.104,official
Petaling Jaya,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Lee Chean Chung,PH,195148,145862,1664,495,148021,75.85,72932,0,first,,,Lee Chean Chung,PH,83311,Selangor,P.105,official
Petaling Jaya,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Lee Chean Chung,PH,195148,145862,1664,495,148021,75.85,72932,0,first,,,Dato Theng Book,PN,32736,Selangor,P.105,official
Petaling Jaya,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Lee Chean Chung,PH,195148,145862,1664,495,148021,75.85,72932,0,first,,,Chew Hian Tat,BN,23253,Selangor,P.105,official
Petaling Jaya,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Lee Chean Chung,PH,195148,145862,1664,495,148021,75.85,72932,0,first,,,Mazween Mokhtar,PEJUANG,4052,Selangor,P.105,official
Petaling Jaya,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Lee Chean Chung,PH,195148,145862,1664,495,148021,75.85,72932,0,first,,,Datuk Ezam Mohd Nor,PRM,2049,Selangor,P.105,official
Petaling Jaya,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Lee Chean Chung,PH,195148,145862,1664,495,148021,75.85,72932,0,first,,,Dr. K. J. John,BEBAS,461,Selangor,P.105,official
Damansara,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Gobind Singh Deo,PH,239103,174937,973,715,176625,73.87,87469,0,first,,,Gobind Singh Deo,PH,142875,Selangor,P.106,official
Damansara,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Gobind Singh Deo,PH,239103,174937,973,715,176625,73.87,87469,0,first,,,Lim Si Ching,PN,18256,Selangor,P.106,official
Damansara,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Gobind Singh Deo,PH,239103,174937,973,715,176625,73.87,87469,0,first,,,Tan Gim Tuan Gt,BN,13806,Selangor,P.106,official
Sungai Buloh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ramanan Ramakrishnan,PH,158090,129639,945,262,130846,82.77,64820,0,first,,,Ramanan Ramakrishnan,PH,50943,Selangor,P.107,official
Sungai Buloh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ramanan Ramakrishnan,PH,158090,129639,945,262,130846,82.77,64820,0,first,,,Khairy Jamaluddin,BN,48250,Selangor,P.107,official
Sungai Buloh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ramanan Ramakrishnan,PH,158090,129639,945,262,130846,82.77,64820,0,first,,,Hj  Mohd Ghazali Bin Md Hamin,PN,29060,Selangor,P.107,official
Sungai Buloh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ramanan Ramakrishnan,PH,158090,129639,945,262,130846,82.77,64820,0,first,,,Akmal Yusoff,PEJUANG,829,Selangor,P.107,official
Sungai Buloh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ramanan Ramakrishnan,PH,158090,129639,945,262,130846,82.77,64820,0,first,,,Ahmad Jufliz,PRM,279,Selangor,P.107,official
Sungai Buloh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ramanan Ramakrishnan,PH,158090,129639,945,262,130846,82.77,64820,0,first,,,Syed Razak Alsagoff,BEBAS,165,Selangor,P.107,official
Sungai Buloh,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ramanan Ramakrishnan,PH,158090,129639,945,262,130846,82.77,64820,0,first,,,Sifu Linda,BEBAS,113,Selangor,P.107,official
Shah Alam,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Azli Yusof,PH,165744,135770,919,393,137082,82.71,67886,0,first,,,Azli Yusof,PH,61409,Selangor,P.108,official
Shah Alam,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Azli Yusof,PH,165744,135770,919,393,137082,82.71,67886,0,first,,,Dr. Afif Bahardin,PN,43314,Selangor,P.108,official
Shah Alam,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Azli Yusof,PH,165744,135770,919,393,137082,82.71,67886,0,first,,,Isham Jalil,BN,28266,Selangor,P.108,official
Shah Alam,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Azli Yusof,PH,165744,135770,919,393,137082,82.71,67886,0,first,,,Rafique Rashid,PEJUANG,2781,Selangor,P.108,official
Kapar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Halimah Ali,PN,189369,158030,1464,206,159700,84.33,79016,0,first,,,Dr Halimah Ali,PN,65751,Selangor,P.109,official
Kapar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Halimah Ali,PN,189369,158030,1464,206,159700,84.33,79016,0,first,,,Abdullah Sani,PH,53969,Selangor,P.109,official
Kapar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Halimah Ali,PN,189369,158030,1464,206,159700,84.33,79016,0,first,,,Muhammad Bin Noor Azman,BN,35079,Selangor,P.109,official
Kapar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Halimah Ali,PN,189369,158030,1464,206,159700,84.33,79016,0,first,,,Dr Daroyah Binti Alwi,PBM,1474,Selangor,P.109,official
Kapar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Halimah Ali,PN,189369,158030,1464,206,159700,84.33,79016,0,first,,,Ust. Hj. Mohd Pathan Bin Hussin,PEJUANG,1015,Selangor,P.109,official
Kapar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Halimah Ali,PN,189369,158030,1464,206,159700,84.33,79016,0,first,,,Dato' Sri Sivalingam,BEBAS,477,Selangor,P.109,official
Kapar,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Halimah Ali,PN,189369,158030,1464,206,159700,84.33,79016,0,first,,,Dato' Seri Rahim,WARISAN,265,Selangor,P.109,official
Klang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ganabatirau A/L Veraman,PH,208913,163905,1374,275,165554,79.25,81953,0,first,,,Ganabatirau A/L Veraman,PH,115539,Selangor,P.110,official
Klang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ganabatirau A/L Veraman,PH,208913,163905,1374,275,165554,79.25,81953,0,first,,,Dr Jaya,PN,23738,Selangor,P.110,official
Klang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ganabatirau A/L Veraman,PH,208913,163905,1374,275,165554,79.25,81953,0,first,,,Tee Hooi Ling,BN,19762,Selangor,P.110,official
Klang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ganabatirau A/L Veraman,PH,208913,163905,1374,275,165554,79.25,81953,0,first,,,Hedrhin Ramli @ Awin,BEBAS,3016,Selangor,P.110,official
Klang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ganabatirau A/L Veraman,PH,208913,163905,1374,275,165554,79.25,81953,0,first,,,Dr. Loo Cheng Wee,WARISAN,1140,Selangor,P.110,official
Klang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ganabatirau A/L Veraman,PH,208913,163905,1374,275,165554,79.25,81953,0,first,,,Deepak Jaikishan,BEBAS,439,Selangor,P.110,official
Klang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Ganabatirau A/L Veraman,PH,208913,163905,1374,275,165554,79.25,81953,0,first,,,Chandrasegar,PRM,271,Selangor,P.110,official
Kota Raja,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Mohd Sabu,PH,244712,197740,1586,552,199878,81.68,98871,0,first,,,Mohd Sabu,PH,123306,Selangor,P.111,official
Kota Raja,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Mohd Sabu,PH,244712,197740,1586,552,199878,81.68,98871,0,first,,,Haji Mohamed Diah Baharun,PN,49308,Selangor,P.111,official
Kota Raja,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Mohd Sabu,PH,244712,197740,1586,552,199878,81.68,98871,0,first,,,Kajendran,BN,22225,Selangor,P.111,official
Kota Raja,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Mohd Sabu,PH,244712,197740,1586,552,199878,81.68,98871,0,first,,,Fahmi Bazlan Muda,PEJUANG,2063,Selangor,P.111,official
Kota Raja,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Mohd Sabu,PH,244712,197740,1586,552,199878,81.68,98871,0,first,,,Sarah Afiqah,PRM,360,Selangor,P.111,official
Kota Raja,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Mohd Sabu,PH,244712,197740,1586,552,199878,81.68,98871,0,first,,,P.Raveentharan  A/L A.Periasamy,BEBAS,209,Selangor,P.111,official
Kota Raja,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Mohd Sabu,PH,244712,197740,1586,552,199878,81.68,98871,0,first,,,Kumar Karananedi,BEBAS,163,Selangor,P.111,official
Kota Raja,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Mohd Sabu,PH,244712,197740,1586,552,199878,81.68,98871,0,first,,,Surendhar Selvaraju,BEBAS,106,Selangor,P.111,official
Kuala Langat,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Ahmad Yunus Hairi,PN,148637,123860,1436,153,125449,84.4,61931,0,first,,,Dr Ahmad Yunus Hairi,PN,52867,Selangor,P.112,official
Kuala Langat,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Ahmad Yunus Hairi,PN,148637,123860,1436,153,125449,84.4,61931,0,first,,,Manivanan Gowin,PH,51034,Selangor,P.112,official
Kuala Langat,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Ahmad Yunus Hairi,PN,148637,123860,1436,153,125449,84.4,61931,0,first,,,Mohana Muniandy,BN,18685,Selangor,P.112,official
Kuala Langat,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Ahmad Yunus Hairi,PN,148637,123860,1436,153,125449,84.4,61931,0,first,,,Mohd Ridzuan Abdullah,PEJUANG,591,Selangor,P.112,official
Kuala Langat,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Ahmad Yunus Hairi,PN,148637,123860,1436,153,125449,84.4,61931,0,first,,,Hajah Zanariah Jumhuri,BEBAS,512,Selangor,P.112,official
Kuala Langat,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Dr Ahmad Yunus Hairi,PN,148637,123860,1436,153,125449,84.4,61931,0,first,,,Ganeskumar,PRM,171,Selangor,P.112,official
Sepang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Aiman Athirah,PH,168039,137955,1423,289,139667,83.12,68978,0,first,,,Aiman Athirah,PH,56264,Selangor,P.113,official
Sepang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Aiman Athirah,PH,168039,137955,1423,289,139667,83.12,68978,0,first,,,Datuk Seri Rina Harun,PN,47315,Selangor,P.113,official
Sepang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Aiman Athirah,PH,168039,137955,1423,289,139667,83.12,68978,0,first,,,Anuar Bin Basiran,BN,31097,Selangor,P.113,official
Sepang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Aiman Athirah,PH,168039,137955,1423,289,139667,83.12,68978,0,first,,,Che Asmah Ibrahim,PEJUANG,2337,Selangor,P.113,official
Sepang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Aiman Athirah,PH,168039,137955,1423,289,139667,83.12,68978,0,first,,,Syahrul Amri Mat Sari,BEBAS,319,Selangor,P.113,official
Sepang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Aiman Athirah,PH,168039,137955,1423,289,139667,83.12,68978,0,first,,,Daud Leong,PUR,264,Selangor,P.113,official
Sepang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Aiman Athirah,PH,168039,137955,1423,289,139667,83.12,68978,0,first,,,M. Muneswaran,BEBAS,194,Selangor,P.113,official
Sepang,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Aiman Athirah,PH,168039,137955,1423,289,139667,83.12,68978,0,first,,,Nageswaran Ravi,PRM,165,Selangor,P.113,official
Kepong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Lim Lip Eng,PH,94285,72319,268,70,72657,77.06,36160,0,first,,,Lim Lip Eng,PH,64308,W.P Kuala Lumpur,P.114,official
Kepong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Lim Lip Eng,PH,94285,72319,268,70,72657,77.06,36160,0,first,,,Yap Zheng Hoe,BN,3227,W.P Kuala Lumpur,P.114,official
Kepong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Lim Lip Eng,PH,94285,72319,268,70,72657,77.06,36160,0,first,,,Phaang Jing Fatt,PN,2795,W.P Kuala Lumpur,P.114,official
Kepong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Lim Lip Eng,PH,94285,72319,268,70,72657,77.06,36160,0,first,,,Yee Poh Ping,BEBAS,1461,W.P Kuala Lumpur,P.114,official
Kepong,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Lim Lip Eng,PH,94285,72319,268,70,72657,77.06,36160,0,first,,,Shaun Young,WARISAN,528,W.P Kuala Lumpur,P.114,official
Batu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Prabakaran Parameswaran,PH,113863,87146,477,218,87841,77.15,43574,0,first,,,Prabakaran Parameswaran,PH,45716,W.P Kuala Lumpur,P.115,official
Batu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Prabakaran Parameswaran,PH,113863,87146,477,218,87841,77.15,43574,0,first,,,Ustaz Azhar Yahya,PN,23475,W.P Kuala Lumpur,P.115,official
Batu,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,https://opendata.spr.gov.my/katalog?bahagian=penjalanan-pilihan-raya&tab=0&tahun=2022,Prabakaran Parameswaran,PH,113863,87146,477,218,87841,77.15,43574,0,first,,,A. Kohilan Pillay,BN,10398,W.P Kuala Lumpur,P.115,official
