district,district_url,distribution_url,elected_member,elected_party,elected_members,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"SHELTON, Mark",Liberal Party,Elected 3,True,3,11838
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"WHITE, Rebecca",Australian Labor Party,Elected 1,True,1,11838
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"JOHNSTONE, Liz",Tasmanian Greens,,False,,7594
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"CAMERON, Stephanie",Liberal Party,Excluded,False,,908
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"BATT, Edwin",Australian Labor Party,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"BOWER, Susie",Liberal Party,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"DERKSEN, Justin",Liberal Party,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"DI FALCO, Carlo","Shooters, Fishers, Farmers TAS",Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"GAFFNEY, Gerard",Australian Labor Party,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"LAMBERT, Janet",Australian Labor Party,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"LANE, George",Independent,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"MCLAY, Sharon",Animal Justice Party,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"MILLAR, Glenn",Tasmanian Greens,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"MORRIS, Tim",Tasmanian Greens,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"PIERCE, Jill",Tasmanian Greens,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/StateElection2021/results/lyons/dist-lyons-m.html,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",Australian Labor Party; Liberal Party; Liberal Party; Australian Labor Party; Liberal Party,"WHITE, Rebecca; BARNETT, Guy; SHELTON, Mark; BUTLER, Jen; TUCKER, John",5,11838,82911,71026,4539,75565,91.14,4244,44,final,,,"SHAPCOTT, Isabel",Tasmanian Greens,Excluded,False,,0
